"","pe_class","enjoy_pe","veggies","fruit"
"6502",2,"6","5","3"
"6503",2,"4","1","3"
"6504",2,"2","2","2"
"6505",2,"6","2","6"
"6506",2,"5","3","3"
"6507",2,"5","1","2"
"6508",2,"4","2","2"
"6509",2,"5","1","4"
"6510",2,"6","2","5"
"6511",2,"5","6","7"
"6512",2,"5","1","3"
"6513",2,"5","4","5"
"6514",2,"6","1","1"
"6515",2,"5","2","6"
"6516",2,"2","3","5"
"6517",2,"3","1","3"
"6518",2,"6","6","6"
"6519",2,"5","1","2"
"6520",2,"5","1","2"
"6521",2,"4","1","4"
"6522",2,"6","5","5"
"6523",2,"4","4","3"
"6524",2,"4","3","7"
"6525",2,"5","2","3"
"6526",2,"4","2","4"
"6527",2,"4","2","2"
"6528",2,"4","1","3"
"6529",2,"4","4","5"
"6530",2,"4","1","2"
"6531",1,"6","2","2"
"6532",2,"4","1","3"
"6533",2,"6","2","3"
"6534",2,"3","1","1"
"6535",2,"5","1","4"
"6536",2,"5","2","5"
"6537",2,"5","1","2"
"6538",2,"5","1","2"
"6539",2,"6","2","2"
"6540",2,"4","2","4"
"6541",2,"1","1","5"
"6542",2,"5","3","2"
"6543",2,"1","3","5"
"6544",2,"6","1","4"
"6545",2,"1","2","1"
"6546",2,"6","1","2"
"6547",2,"5","1","6"
"6548",2,"5","1","2"
"6549",2,"6","1","3"
"6550",2,"1","3","5"
"6551",2,"6","1","2"
"6552",2,"6","2","2"
"6553",2,"4","2","2"
"6554",1,"1","1","2"
"6555",2,"5","7","5"
"6556",2,"4","2","1"
"6557",2,"5","4","2"
"6558",2,"3","1","3"
"6559",2,"4","1","1"
"6560",2,"5","1","4"
"6561",1,"3","4","2"
"6562",1,"4","1","2"
"6563",2,"4","1","2"
"6564",2,"","2","5"
"6565",2,"5","2","1"
"6566",2,"2","1","2"
"6567",2,"5","1","6"
"6568",2,"6","4","2"
"6569",2,"5","2","5"
"6570",2,"6","2","4"
"6571",2,"3","1","2"
"6572",2,"6","1","2"
"6573",2,"3","2","2"
"6574",2,"4","1","2"
"6575",2,"2","1","2"
"6576",2,"5","1","3"
"6577",2,"4","2","6"
"6578",2,"6","5","2"
"6579",1,"5","1","3"
"6580",2,"6","2","2"
"6581",2,"2","1","5"
"6582",2,"6","2","3"
"6583",2,"3","1","2"
"6584",2,"5","2","2"
"6585",2,"4","4","3"
"6586",2,"5","4","4"
"6587",2,"1","2","2"
"6588",2,"1","1","1"
"6589",2,"1","2","5"
"6590",2,"1","2","2"
"6591",2,"4","4","3"
"6592",2,"6","3","4"
"6593",2,"6","1","3"
"6594",1,"6","1","2"
"6595",2,"6","4","5"
"6596",2,"6","3","3"
"6597",1,"5","2","2"
"6598",1,"3","2","2"
"6599",1,"2","2","4"
"6600",1,"3","3","2"
"6601",1,"5","2","2"
"6602",1,"4","2","4"
"6603",2,"1","1","2"
"6604",2,"1","3","6"
"6605",2,"5","1","2"
"6606",2,"1","4","4"
"6607",2,"1","1","5"
"6608",2,"6","1","6"
"6609",2,"1","2","3"
"6610",2,"1","2","3"
"6611",2,"1","1","3"
"6612",2,"1","3","4"
"6613",2,"1","1","3"
"6614",2,"1","1","4"
"6615",2,"1","4","4"
"6616",2,"1","2","5"
"6617",2,"1","2","2"
"6618",2,"2","2","3"
"6619",1,"","3","6"
"6620",2,"5","1","3"
"6621",2,"1","2","2"
"6622",2,"5","2","2"
"6623",2,"1","1","2"
"6624",2,"4","7","7"
"6625",2,"1","2","3"
"6626",2,"3","2","2"
"6627",2,"1","2","1"
"6628",1,"5","4","4"
"6629",2,"1","1","2"
"6630",2,"1","2","2"
"6631",2,"1","2","2"
"6632",1,"4","2","2"
"6633",1,"5","2","2"
"6634",1,"5","3","3"
"6635",2,"4","2","2"
"6636",2,"1","2","3"
"6637",2,"4","2","3"
"6638",2,"1","2","2"
"6639",2,"1","1","3"
"6640",2,"1","1","2"
"6641",2,"1","3","3"
"6642",2,"5","1","2"
"6643",2,"6","4","6"
"6644",2,"1","1","4"
"6645",2,"2","2","1"
"6646",2,"1","3","5"
"6647",2,"4","1","3"
"6648",1,"6","1","1"
"6649",2,"5","2","2"
"6650",2,"5","1","3"
"6651",2,"4","2","3"
"6652",2,"5","2","4"
"6653",2,"4","2","5"
"6654",2,"1","1","1"
"6655",1,"5","2","6"
"6656",2,"1","2","2"
"6657",2,"3","1","3"
"6658",1,"4","2","2"
"6659",2,"5","2","3"
"6660",1,"5","",""
"6661",2,"3","1","1"
"6662",2,"2","1","1"
"6663",2,"5","2","4"
"6664",2,"3","1","2"
"6665",2,"1","1","6"
"6666",1,"2","2","4"
"6667",2,"1","2","2"
"6668",2,"1","6","7"
"6669",2,"1","1","3"
"6670",2,"4","2","2"
"6671",1,"3","1","1"
"6672",2,"1","2","2"
"6673",2,"6","2","5"
"6674",2,"6","1","2"
"6675",2,"1","1","7"
"6676",2,"5","2","2"
"6677",2,"3","2","2"
"6678",2,"1","5","4"
"6679",2,"5","1","2"
"6680",2,"3","2","2"
"6681",1,"5","2","2"
"6682",1,"5","2","3"
"6683",2,"4","2","2"
"6684",2,"4","2","4"
"6685",1,"6","1","3"
"6686",1,"6","2","5"
"6687",2,"1","2","5"
"6688",2,"4","1","2"
"6689",2,"1","1","3"
"6690",1,"6","3","7"
"6691",1,"5","2","5"
"6692",2,"5","2","3"
"6693",1,"6","2","3"
"6694",1,"3","1","2"
"6695",2,"5","2","2"
"6696",2,"1","2","2"
"6697",1,"6","2","4"
"6698",1,"6","2","3"
"6699",2,"1","6","7"
"6700",1,"6","4","2"
"6701",1,"6","2","2"
"6702",1,"5","2","3"
"6703",1,"4","1","2"
"6704",1,"6","1","1"
"6705",2,"5","2","2"
"6706",2,"1","3","1"
"6707",1,"5","2","3"
"6708",2,"5","2","4"
"6709",0,"","2","2"
"6710",1,"5","1","2"
"6711",2,"5","2","6"
"6712",1,"6","2","3"
"6713",1,"6","1","7"
"6714",2,"1","2","3"
"6715",2,"6","1","2"
"6716",2,"1","1","4"
"6717",2,"1","1","2"
"6718",1,"6","1","2"
"6719",1,"6","2","5"
"6720",2,"1","1","3"
"6721",2,"3","1","1"
"6722",1,"5","2","2"
"6723",2,"4","3","3"
"6724",2,"6","2","3"
"6725",2,"1","2","3"
"6726",2,"1","2","3"
"6727",1,"6","2","5"
"6728",1,"5","2","3"
"6729",2,"1","2","5"
"6730",1,"6","1","4"
"6731",2,"4","5","6"
"6732",2,"5","5","6"
"6733",2,"1","4","2"
"6734",2,"5","1","1"
"6735",2,"5","4","1"
"6736",2,"6","1","5"
"6737",2,"5","1","3"
"6738",1,"6","1","3"
"6739",2,"3","7","7"
"6740",2,"5","2","5"
"6741",2,"1","4","4"
"6742",1,"5","2","4"
"6743",1,"4","","5"
"6744",1,"6","4","4"
"6745",1,"5","1","4"
"6746",1,"6","2","3"
"6747",2,"5","4","4"
"6748",1,"5","3","4"
"6749",1,"5","2","1"
"6750",2,"6","2","3"
"6751",1,"6","2","1"
"6752",1,"6","1","2"
"6753",2,"6","2","4"
"6754",2,"6","2","2"
"6755",1,"6","2","2"
"6756",1,"5","2","2"
"6757",1,"5","2","2"
"6758",1,"5","2","2"
"6759",2,"6","4","6"
"6760",1,"5","2","6"
"6761",1,"6","2","3"
"6762",1,"6","1","2"
"6763",1,"5","2","4"
"6764",1,"1","3","2"
"6765",1,"6","1","2"
"6766",2,"5","1","2"
"6767",1,"6","1","2"
"6768",1,"6","1","2"
"6769",2,"4","2","4"
"6770",1,"4","1","1"
"6771",1,"5","3","3"
"6772",2,"1","2","3"
"6773",2,"2","1","2"
"6774",1,"5","1","2"
"6775",2,"1","4","4"
"6776",2,"1","4","1"
"6777",1,"6","2","2"
"6778",2,"5","2","5"
"6779",2,"4","5","5"
"6780",1,"5","4","3"
"6781",1,"6","2","6"
"6782",2,"5","2","2"
"6783",2,"4","2","3"
"6784",2,"1","1","3"
"6785",1,"2","2","3"
"6786",1,"6","2","2"
"6787",2,"1","2","4"
"6788",2,"1","2","6"
"6789",1,"1","3","6"
"6790",1,"4","4","6"
"6791",2,"6","5","6"
"6792",2,"5","1","1"
"6793",1,"4","","2"
"6794",1,"6","6","7"
"6795",1,"6","2","2"
"6796",1,"1","2","2"
"6797",1,"5","1","2"
"6798",1,"6","1","1"
"6799",2,"5","2","6"
"6800",2,"2","1","2"
"6801",1,"6","2","5"
"6802",1,"2","1","1"
"6803",1,"6","2","3"
"6804",2,"3","1","2"
"6805",1,"5","1","5"
"6806",2,"6","4","2"
"6807",1,"5","2","2"
"6808",1,"5","7","7"
"6809",2,"4","2","2"
"6810",2,"6","2","2"
"6811",2,"1","2","3"
"6812",2,"5","1","4"
"6813",2,"1","1","3"
"6814",2,"1","1","4"
"6815",2,"6","1","4"
"6816",2,"1","2","2"
"6817",2,"5","2","3"
"6818",2,"1","1","3"
"6819",2,"3","3","2"
"6820",2,"5","6","3"
"6821",2,"6","1","2"
"6822",2,"1","1","2"
"6823",2,"5","1","5"
"6824",2,"6","1","4"
"6825",2,"5","3","2"
"6826",0,"","",""
"6827",2,"1","2","5"
"6828",2,"1","1","2"
"6829",2,"1","1","4"
"6830",1,"5","1","1"
"6831",1,"5","1","4"
"6832",2,"1","",""
"6833",0,"","",""
"6834",2,"5","1","2"
"6835",2,"6","1","2"
"6836",2,"5","1","2"
"6837",2,"1","4","3"
"6838",0,"","",""
"6839",2,"1","2","3"
"6840",2,"5","1","2"
"6841",2,"6","2","2"
"6842",2,"6","5","5"
"6843",2,"6","5","3"
"6844",2,"6","2","2"
"6845",2,"6","2","2"
"6846",2,"6","7","7"
"6847",2,"6","1","3"
"6848",2,"4","",""
"6849",1,"1","",""
"6850",1,"5","1",""
"6851",0,"","",""
"6852",1,"6","",""
"6853",2,"2","2","5"
"6854",0,"","",""
"6855",2,"5","",""
"6856",1,"6","3","7"
"6857",2,"5","",""
"6858",2,"1","",""
"6859",2,"6","2","2"
"6860",2,"6","1","3"
"6861",2,"5","4","3"
"6862",2,"1","1","2"
"6863",2,"6","",""
"6864",2,"6","1","3"
"6865",2,"6","2","1"
"6866",2,"6","4","1"
"6867",2,"1","",""
"6868",1,"5","",""
"6869",1,"1","",""
"6870",2,"6","1","2"
"6871",2,"1","1","5"
"6872",1,"5","2","2"
"6873",2,"5","",""
"6874",2,"1","1","3"
"6875",2,"6","2","2"
"6876",1,"5","2","3"
"6877",2,"5","","2"
"6878",2,"1","5","7"
"6879",2,"1","2","2"
"6880",2,"5","3","7"
"6881",2,"5","1","2"
"6882",1,"4","2","6"
"6883",2,"1","1","2"
"6884",1,"4","2","5"
"6885",1,"1","1",""
"6886",2,"1","1","1"
"6887",2,"1","1","2"
"6888",1,"5","2","3"
"6889",1,"6","2","5"
"6890",2,"6","1","2"
"6891",2,"1","3","4"
"6892",2,"1","1","2"
"6893",2,"1","2","2"
"6894",2,"1","1","3"
"6895",2,"5","2","3"
"6896",2,"6","6","7"
"6897",2,"1","3","2"
"6898",2,"1","1","3"
"6899",2,"6","4","4"
"6900",1,"6","1","6"
"6901",2,"1","1","2"
"6902",2,"1","1","2"
"6903",2,"1","2","2"
"6904",2,"5","1","1"
"6905",2,"1","1","1"
"6906",2,"1","2","3"
"6907",2,"1","3","4"
"6908",2,"1","2","3"
"6909",2,"1","2","3"
"6910",2,"1","2","5"
"6911",2,"6","4","4"
"6912",2,"1","2","2"
"6913",2,"4","3","2"
"6914",2,"2","3","6"
"6915",2,"5","1","2"
"6916",2,"6","2","2"
"6917",2,"1","2","5"
"6918",2,"6","3","3"
"6919",2,"1","2","5"
"6920",2,"1","2","2"
"6921",2,"1","1","2"
"6922",2,"5","2","3"
"6923",2,"5","1","2"
"6924",2,"5","3","3"
"6925",2,"1","1","2"
"6926",2,"2","4","3"
"6927",1,"4","","4"
"6928",1,"4","1","2"
"6929",2,"5","3","6"
"6930",2,"1","2","2"
"6931",2,"1","2","2"
"6932",2,"1","1","1"
"6933",1,"6","2","7"
"6934",2,"6","1","2"
"6935",2,"1","1","5"
"6936",2,"6","6","5"
"6937",1,"6","1","5"
"6938",2,"4","2","4"
"6939",2,"1","2","2"
"6940",2,"4","2","1"
"6941",2,"6","1","2"
"6942",1,"6","4","3"
"6943",1,"6","4","5"
"6944",1,"6","2","5"
"6945",1,"5","3","4"
"6946",1,"4","1","6"
"6947",1,"4","2","2"
"6948",1,"5","2","3"
"6949",1,"5","3","3"
"6950",1,"5","4","4"
"6951",1,"5","1","2"
"6952",2,"1","1","2"
"6953",1,"4","2","2"
"6954",1,"4","2","2"
"6955",2,"5","2","3"
"6956",2,"3","4","3"
"6957",2,"1","7","7"
"6958",2,"2","1","1"
"6959",2,"4","1","1"
"6960",2,"3","1","2"
"6961",2,"6","5","7"
"6962",2,"5","2","4"
"6963",1,"5","2","2"
"6964",1,"6","3","3"
"6965",2,"6","4","5"
"6966",2,"2","3","7"
"6967",2,"5","2","4"
"6968",1,"5","1","2"
"6969",2,"1","7","7"
"6970",2,"1","6","7"
"6971",2,"3","4","3"
"6972",1,"6","4","5"
"6973",1,"6","2","2"
"6974",1,"6","3","2"
"6975",2,"1","1","2"
"6976",2,"5","2","3"
"6977",1,"6","2","5"
"6978",2,"5","4","5"
"6979",2,"6","3","4"
"6980",2,"6","3","2"
"6981",1,"5","",""
"6982",2,"5","2","1"
"6983",2,"3","1","4"
"6984",1,"5","2","2"
"6985",1,"6","3","6"
"6986",2,"1","1","2"
"6987",2,"6","1","2"
"6988",2,"5","2","2"
"6989",2,"1","2","6"
"6990",2,"1","1","1"
"6991",1,"3","4","3"
"6992",2,"1","2","5"
"6993",1,"5","3","4"
"6994",2,"6","3","5"
"6995",2,"5","2","4"
"6996",2,"2","2","2"
"6997",2,"6","3","3"
"6998",1,"2","1","2"
"6999",2,"1","2","7"
"7000",2,"1","3","2"
"7001",2,"5","3","5"
"7002",1,"5","1","2"
"7003",2,"5","2","2"
"7004",1,"5","2","3"
"7005",1,"5","2","3"
"7006",2,"5","1","3"
"7007",1,"6","6","7"
"7008",1,"5","2","4"
"7009",2,"1","2","5"
"7010",2,"4","2","5"
"7011",1,"6","5","6"
"7012",2,"1","3","2"
"7013",2,"5","3","3"
"7014",2,"5","2","5"
"7015",2,"1","2","3"
"7016",2,"1","2","3"
"7017",2,"1","1","2"
"7018",1,"5","2","5"
"7019",1,"6","1","5"
"7020",2,"6","1","4"
"7021",2,"4","1","2"
"7022",2,"1","1","1"
"7023",2,"5","1","4"
"7024",0,"","1","7"
"7025",2,"5","3","2"
"7026",2,"4","1","5"
"7027",2,"5","2","2"
"7028",2,"5","1","1"
"7029",1,"6","1","3"
"7030",2,"3","2","3"
"7031",1,"6","2","2"
"7032",1,"4","2","2"
"7033",2,"2","3","3"
"7034",2,"1","2","2"
"7035",2,"5","1","6"
"7036",2,"4","1","3"
"7037",2,"4","1","2"
"7038",2,"1","2","3"
"7039",2,"5","3","2"
"7040",2,"5","1","5"
"7041",2,"6","4","5"
"7042",2,"5","1","3"
"7043",1,"1","1","2"
"7044",2,"6","1","1"
"7045",2,"3","2","3"
"7046",1,"5","2","2"
"7047",2,"5","1","4"
"7048",2,"1","4","6"
"7049",2,"2","2","5"
"7050",1,"6","3","5"
"7051",2,"1","1","5"
"7052",2,"4","1","4"
"7053",2,"6","2","5"
"7054",1,"6","2","5"
"7055",2,"5","2","6"
"7056",2,"5","2","2"
"7057",2,"1","1","2"
"7058",2,"3","2","2"
"7059",1,"4","3","6"
"7060",2,"1","1","2"
"7061",2,"6","2","2"
"7062",2,"1","1","2"
"7063",2,"3","2","3"
"7064",2,"5","4","5"
"7065",2,"3","2","4"
"7066",2,"5","1","2"
"7067",2,"5","2","3"
"7068",1,"6","1","2"
"7069",2,"3","2","2"
"7070",1,"2","2","2"
"7071",2,"1","1","4"
"7072",2,"1","",""
"7073",2,"6","2","5"
"7074",2,"5","3","6"
"7075",1,"5","2","2"
"7076",2,"4","2","4"
"7077",2,"5","2","5"
"7078",2,"5","2","6"
"7079",2,"5","1","2"
"7080",2,"4","1","2"
"7081",2,"6","2","3"
"7082",1,"6","1","3"
"7083",2,"1","2","2"
"7084",2,"6","2","4"
"7085",2,"6","2","4"
"7086",2,"6","1","2"
"7087",2,"6","2","4"
"7088",1,"5","2","2"
"7089",2,"5","2","2"
"7090",1,"6","2","4"
"7091",2,"1","4","5"
"7092",2,"4","2","3"
"7093",2,"5","2","6"
"7094",1,"6","1","3"
"7095",2,"2","4","4"
"7096",1,"5","3","2"
"7097",2,"2","1","7"
"7098",2,"6","2","2"
"7099",1,"2","4","1"
"7100",2,"1","1","3"
"7101",2,"1","2","5"
"7102",2,"1","3","2"
"7103",2,"1","1","3"
"7104",2,"6","2","6"
"7105",2,"5","","4"
"7106",2,"2","1","2"
"7107",1,"2","5","2"
"7108",2,"1","2","2"
"7109",2,"2","1","2"
"7110",2,"1","2","5"
"7111",2,"1","1","2"
"7112",2,"1","2","2"
"7113",2,"1","2","4"
"7114",2,"1","5","6"
"7115",2,"1","2","4"
"7116",2,"5","1","5"
"7117",2,"6","3","5"
"7118",2,"1","4","3"
"7119",2,"6","1","4"
"7120",2,"4","4","5"
"7121",2,"5","1","3"
"7122",1,"4","1","2"
"7123",2,"6","2","7"
"7124",2,"1","1","2"
"7125",1,"5","1","2"
"7126",1,"5","4","5"
"7127",2,"1","1","5"
"7128",2,"1","5","2"
"7129",2,"6","1","2"
"7130",2,"1","2","2"
"7131",2,"1","2","2"
"7132",2,"1","5","5"
"7133",2,"5","2","3"
"7134",2,"1","1","7"
"7135",1,"6","2","2"
"7136",2,"5","1","2"
"7137",1,"6","2","5"
"7138",2,"1","2","6"
"7139",2,"1","2","5"
"7140",2,"4","1","2"
"7141",2,"6","2","7"
"7142",1,"5","2","3"
"7143",2,"6","2","3"
"7144",2,"4","2","3"
"7145",1,"6","2","3"
"7146",2,"4","3","3"
"7147",2,"1","2","5"
"7148",2,"6","1","4"
"7149",2,"1","2","2"
"7150",2,"1","5","5"
"7151",2,"4","1","2"
"7152",2,"4","2","2"
"7153",2,"1","2","3"
"7154",2,"6","2","2"
"7155",2,"6","4","5"
"7156",2,"1","2","3"
"7157",2,"2","1","3"
"7158",2,"4","1","3"
"7159",1,"6","1","1"
"7160",2,"5","2","7"
"7161",2,"5","2","2"
"7162",2,"3","1","1"
"7163",2,"6","2","3"
"7164",2,"6","4","6"
"7165",2,"1","3","6"
"7166",2,"4","3","7"
"7167",2,"4","2","3"
"7168",2,"5","4","7"
"7169",2,"2","1","2"
"7170",2,"5","2","2"
"7171",2,"3","1","3"
"7172",1,"6","2","2"
"7173",2,"1","1","4"
"7174",2,"2","1","5"
"7175",2,"2","4","6"
"7176",2,"5","2","6"
"7177",2,"2","3","3"
"7178",2,"2","1","7"
"7179",2,"1","4","5"
"7180",2,"6","2","4"
"7181",2,"1","3","4"
"7182",2,"1","1","2"
"7183",2,"5","2","3"
"7184",2,"6","7","7"
"7185",2,"5","1","4"
"7186",1,"6","2","7"
"7187",1,"5","6","6"
"7188",2,"5","2","2"
"7189",1,"1","6","4"
"7190",1,"6","1","7"
"7191",2,"1","2","2"
"7192",2,"6","1","2"
"7193",2,"1","1","1"
"7194",2,"5","6","7"
"7195",1,"","1","7"
"7196",2,"1","2","4"
"7197",2,"6","1","1"
"7198",2,"5","1","5"
"7199",2,"3","3","3"
"7200",2,"6","1","6"
"7201",2,"5","2","3"
"7202",2,"6","3","3"
"7203",2,"6","3","7"
"7204",2,"5","1","2"
"7205",2,"2","1","1"
"7206",2,"6","1","2"
"7207",2,"5","2","7"
"7208",2,"5","2","7"
"7209",2,"6","1","2"
"7210",2,"5","2","2"
"7211",2,"1","1","7"
"7212",1,"2","1","7"
"7213",1,"6","1","4"
"7214",2,"4","1","1"
"7215",1,"3","2","2"
"7216",1,"3","1","1"
"7217",1,"5","",""
"7218",1,"6","1","4"
"7219",2,"4","2","3"
"7220",2,"1","1","2"
"7221",2,"1","1","5"
"7222",1,"4","1","1"
"7223",2,"5","1","2"
"7224",2,"5","2","4"
"7225",1,"3","2","3"
"7226",2,"5","2","4"
"7227",2,"5","2","2"
"7228",2,"1","1","1"
"7229",2,"6","4","7"
"7230",1,"5","2","6"
"7231",2,"","3","3"
"7232",2,"5","1","2"
"7233",2,"5","2","2"
"7234",2,"3","2","4"
"7235",2,"2","4","2"
"7236",2,"5","2","2"
"7237",2,"2","4","3"
"7238",2,"3","2","4"
"7239",2,"3","4","5"
"7240",2,"6","2","4"
"7241",2,"2","2","1"
"7242",2,"2","2","4"
"7243",2,"2","1","5"
"7244",2,"3","2","4"
"7245",2,"5","5","7"
"7246",2,"5","1","7"
"7247",1,"5","2","2"
"7248",2,"3","1","5"
"7249",2,"6","1","1"
"7250",1,"5","1","1"
"7251",2,"1","1","2"
"7252",1,"5","",""
"7253",2,"1","1","1"
"7254",2,"1","1","1"
"7255",0,"6","3","3"
"7256",2,"2","2","2"
"7257",2,"4","1","2"
"7258",2,"5","1","3"
"7259",2,"1","2","2"
"7260",2,"1","1","3"
"7261",0,"1","1","3"
"7262",2,"6","3","5"
"7263",2,"3","2","3"
"7264",2,"5","1","3"
"7265",2,"3","5","5"
"7266",1,"5","4","5"
"7267",2,"5","6","7"
"7268",2,"1","2","2"
"7269",1,"5","2","2"
"7270",2,"1","1","2"
"7271",2,"1","3","2"
"7272",2,"1","2","3"
"7273",1,"6","2","4"
"7274",2,"1","1","3"
"7275",1,"6","2","4"
"7276",1,"5","4","4"
"7277",2,"1","2","3"
"7278",1,"5","5","4"
"7279",2,"5","2","7"
"7280",2,"2","2","4"
"7281",2,"6","",""
"7282",1,"5","1","2"
"7283",2,"1","1","2"
"7284",2,"6","4","3"
"7285",2,"1","1","2"
"7286",2,"1","1","2"
"7287",2,"1","3","5"
"7288",2,"5","1","4"
"7289",2,"4","1","4"
"7290",2,"5","2","5"
"7291",2,"5","3","5"
"7292",2,"5","2","3"
"7293",2,"5","5","2"
"7294",2,"5","",""
"7295",2,"5","3","2"
"7296",2,"6","1","3"
"7297",1,"5","4","5"
"7298",2,"5","2","5"
"7299",2,"5","2","3"
"7300",2,"5","3","6"
"7301",2,"5","4","7"
"7302",2,"5","3","3"
"7303",2,"5","2","4"
"7304",2,"3","2","5"
"7305",2,"4","1","4"
"7306",2,"3","3","3"
"7307",2,"6","4","3"
"7308",2,"6","2","3"
"7309",1,"5","2","3"
"7310",1,"6","2","4"
"7311",2,"1","3","2"
"7312",2,"5","3","7"
"7313",2,"1","1","3"
"7314",2,"5","3","2"
"7315",2,"5","3","6"
"7316",2,"","1","2"
"7317",0,"5","2","6"
"7318",2,"","3","3"
"7319",2,"5","4","4"
"7320",2,"6","1","1"
"7321",2,"5","2","3"
"7322",2,"4","2","2"
"7323",2,"5","2","3"
"7324",2,"4","1","2"
"7325",1,"5","3","3"
"7326",2,"1","2","2"
"7327",2,"6","2","2"
"7328",2,"5","1","2"
"7329",2,"1","1","1"
"7330",2,"5","2","2"
"7331",2,"4","2","2"
"7332",1,"5","1","4"
"7333",2,"6","3","2"
"7334",2,"1","2","5"
"7335",1,"6","1","2"
"7336",2,"3","1","2"
"7337",1,"2","3","2"
"7338",2,"1","2","4"
"7339",2,"6","1","5"
"7340",1,"5","3","5"
"7341",1,"6","5","6"
"7342",2,"1","2","2"
"7343",2,"6","2","5"
"7344",2,"5","3","3"
"7345",2,"1","1","3"
"7346",1,"4","1","2"
"7347",1,"5","2","5"
"7348",1,"5","4","7"
"7349",1,"6","2","2"
"7350",1,"5","3","2"
"7351",2,"6","1","4"
"7352",1,"5","1","3"
"7353",1,"6","4","5"
"7354",2,"6","2","6"
"7355",2,"1","2","2"
"7356",1,"5","3","1"
"7357",2,"5","2","5"
"7358",2,"6","3","2"
"7359",2,"5","2","3"
"7360",0,"2","1","2"
"7361",1,"6","2","3"
"7362",1,"1","1","1"
"7363",1,"6","2","1"
"7364",1,"6","1","5"
"7365",1,"5","3","3"
"7366",1,"6","4","7"
"7367",1,"5","3","4"
"7368",1,"4","3","6"
"7369",2,"1","4",""
"7370",1,"6","6","7"
"7371",1,"4","1","2"
"7372",1,"3","2","5"
"7373",2,"5","",""
"7374",2,"3","1","3"
"7375",2,"6","4","2"
"7376",1,"4","2","4"
"7377",2,"3","2","3"
"7378",2,"1","1","2"
"7379",2,"5","2","5"
"7380",2,"5","2","2"
"7381",1,"4","1","2"
"7382",2,"6","4","4"
"7383",2,"5","1","3"
"7384",2,"6","1","5"
"7385",2,"5","1","4"
"7386",1,"6","2","1"
"7387",2,"1","1","2"
"7388",2,"5","2","2"
"7389",1,"5","2","2"
"7390",2,"3","4","4"
"7391",2,"6","1","3"
"7392",2,"4","1","1"
"7393",2,"1","2","3"
"7394",2,"5","2","2"
"7395",2,"6","1","6"
"7396",2,"1","2","7"
"7397",2,"1","2","6"
"7398",2,"6","2","2"
"7399",1,"6","3","4"
"7400",2,"1","2","2"
"7401",2,"1","5","2"
"7402",2,"1","2","4"
"7403",2,"1","2","3"
"7404",2,"1","2","5"
"7405",2,"1","2","5"
"7406",1,"5","2","3"
"7407",2,"1","2","7"
"7408",2,"5","2","3"
"7409",2,"3","1","3"
"7410",2,"1","5","2"
"7411",2,"6","1","1"
"7412",2,"1","2","5"
"7413",2,"1","2","2"
"7414",2,"5","5","3"
"7415",1,"5","7","7"
"7416",2,"6","3","3"
"7417",2,"1","3","6"
"7418",2,"4","2","3"
"7419",2,"1","2","4"
"7420",2,"1","2","3"
"7421",2,"1","1","2"
"7422",2,"1","2","3"
"7423",2,"5","1","3"
"7424",2,"1","3","2"
"7425",2,"1","1","3"
"7426",2,"1","2","2"
"7427",2,"1","3","5"
"7428",2,"1","3","3"
"7429",2,"1","2","5"
"7430",2,"1","2","3"
"7431",2,"1","3","4"
"7432",2,"1","1","5"
"7433",2,"1","3","4"
"7434",2,"1","6","6"
"7435",1,"6","2","1"
"7436",2,"5","2","3"
"7437",2,"1","1","4"
"7438",2,"5","3","2"
"7439",2,"5","1","7"
"7440",2,"4","1","7"
"7441",2,"1","2","3"
"7442",2,"1","2","2"
"7443",2,"2","7","5"
"7444",2,"4","1","4"
"7445",1,"6","2","2"
"7446",1,"4","2","4"
"7447",2,"5","4","4"
"7448",2,"5","2","2"
"7449",1,"5","1","5"
"7450",1,"6","3",""
"7451",2,"6","2","3"
"7452",2,"6","3","4"
"7453",1,"2","4","5"
"7454",2,"2","2","3"
"7455",2,"1","2","2"
"7456",2,"5","5","4"
"7457",2,"1","2","4"
"7458",2,"4","1","4"
"7459",2,"1","2","2"
"7460",2,"6","2","1"
"7461",2,"1","2","2"
"7462",2,"5","3","7"
"7463",2,"6","2","2"
"7464",2,"4","1","1"
"7465",2,"1","2","1"
"7466",2,"3","1","2"
"7467",1,"6","2","7"
"7468",2,"5","3","5"
"7469",1,"4","4","6"
"7470",2,"5","2","4"
"7471",2,"5","2","3"
"7472",2,"5","2","2"
"7473",1,"6","3","3"
"7474",2,"4","1","1"
"7475",1,"5","1","3"
"7476",2,"5","1","2"
"7477",2,"1","4","1"
"7478",2,"1","2","2"
"7479",2,"1","3","1"
"7480",2,"1","2","2"
"7481",2,"6","1","2"
"7482",1,"5","1","2"
"7483",2,"4","1","1"
"7484",2,"1","1","2"
"7485",2,"5","1","1"
"7486",2,"1","2","6"
"7487",2,"5","1","7"
"7488",2,"1","3","1"
"7489",2,"1","1","2"
"7490",2,"3","1","3"
"7491",2,"5","6","5"
"7492",2,"5","3","3"
"7493",2,"2","1","1"
"7494",2,"1","2","3"
"7495",2,"1","2","2"
"7496",2,"6","1","3"
"7497",2,"1","2","2"
"7498",2,"5","2","2"
"7499",2,"4","3","3"
"7500",2,"6","3","2"
"7501",2,"","1","2"
"7502",2,"3","1","2"
"7503",2,"6","1","1"
"7504",0,"","",""
